1,worms_phylum,worms_class,worms_order,worms_family,worms_valid_name,erroneous record,worms_id,checklist_crust,checklist_molluscs,idigbio,obis,bold
18959,mollusca,gastropoda,nudibranchia,dotidae,Doto kya,,581835,0,1,0,1,0
18960,mollusca,gastropoda,nudibranchia,dotidae,Doto lancei,,575071,0,1,1,1,0
18961,mollusca,gastropoda,nudibranchia,dotidae,Doto pita,,532765,0,1,0,0,0
23703,mollusca,gastropoda,nudibranchia,dotidae,Doto pygmaea,,139652,0,0,0,1,0
18963,mollusca,gastropoda,nudibranchia,dotidae,Doto uva,,532767,0,1,0,0,0
18964,mollusca,gastropoda,nudibranchia,dotidae,Miesea evelinae,,533100,0,1,0,0,0
18327,mollusca,gastropoda,neogastropoda,drilliidae,Bellaspira grippi,,433128,0,1,0,0,0
18328,mollusca,gastropoda,neogastropoda,drilliidae,Bellaspira pentagonalis,,420289,0,1,1,1,0
21921,mollusca,gastropoda,neogastropoda,drilliidae,Cerodrillia ambigua,,871938,0,0,1,1,0
21922,mollusca,gastropoda,neogastropoda,drilliidae,Cerodrillia bahamensis,,432625,0,0,1,1,0
23513,mollusca,gastropoda,neogastropoda,drilliidae,Cerodrillia carminura,,420290,0,0,0,1,0
18329,mollusca,gastropoda,neogastropoda,drilliidae,Cerodrillia clappi,,420291,0,1,1,1,0
18330,mollusca,gastropoda,neogastropoda,drilliidae,Cerodrillia girardi,,420292,0,1,1,1,0
21923,mollusca,gastropoda,neogastropoda,drilliidae,Cerodrillia harryleei,,871943,0,0,1,1,0
18331,mollusca,gastropoda,neogastropoda,drilliidae,Cerodrillia perryae,,420293,0,1,1,1,0
21924,mollusca,gastropoda,neogastropoda,drilliidae,Cerodrillia thea,,435748,0,0,1,0,0
21925,mollusca,gastropoda,neogastropoda,drilliidae,Clathrodrillia dolana,,532630,0,0,1,0,0
21926,mollusca,gastropoda,neogastropoda,drilliidae,Clathrodrillia garciai,,871963,0,0,1,0,0
21927,mollusca,gastropoda,neogastropoda,drilliidae,Clathrodrillia inimica,,433224,0,0,1,0,0
21928,mollusca,gastropoda,neogastropoda,drilliidae,Clathrodrillia orellana,,433226,0,0,1,0,0
21930,mollusca,gastropoda,neogastropoda,drilliidae,Clathrodrillia solida,,762244,0,0,1,0,0
18333,mollusca,gastropoda,neogastropoda,drilliidae,Clathrodrillia wolfei,,420304,0,1,1,0,0
21931,mollusca,gastropoda,neogastropoda,drilliidae,Compsodrillia tristicha,,435891,0,0,1,0,0
21933,mollusca,gastropoda,neogastropoda,drilliidae,Crockerella castianira,,435913,0,0,1,0,0
23514,mollusca,gastropoda,neogastropoda,drilliidae,Cymatosyrinx carpenteri,,433476,0,0,0,1,0
18334,mollusca,gastropoda,neogastropoda,drilliidae,Cymatosyrinx johnsoni,,581084,0,1,0,0,0
21934,mollusca,gastropoda,neogastropoda,drilliidae,Decoradrillia pulchella,,871978,0,0,1,1,0
21936,mollusca,gastropoda,neogastropoda,drilliidae,Douglassia bealiana,,433582,0,0,1,0,0
18337,mollusca,gastropoda,neogastropoda,drilliidae,Elaeocyma empyrosia,,433619,0,1,0,0,0
23515,mollusca,gastropoda,neogastropoda,drilliidae,Fenimorea fucata,,420305,0,0,0,1,1
23516,mollusca,gastropoda,neogastropoda,drilliidae,Fenimorea janetae,,420307,0,0,0,1,0
23517,mollusca,gastropoda,neogastropoda,drilliidae,Fenimorea kathyae,,420308,0,0,0,1,0
21938,mollusca,gastropoda,neogastropoda,drilliidae,Fenimorea moseri,,872028,0,0,1,0,0
23518,mollusca,gastropoda,neogastropoda,drilliidae,Fenimorea pagodula,,420309,0,0,0,1,0
21939,mollusca,gastropoda,neogastropoda,drilliidae,Fenimorea petiti,,420310,0,0,1,1,0
23519,mollusca,gastropoda,neogastropoda,drilliidae,Fenimorea phasma,,872031,0,0,0,1,0
21940,mollusca,gastropoda,neogastropoda,drilliidae,Fenimorea sunderlandi,,420311,0,0,1,1,0
21941,mollusca,gastropoda,neogastropoda,drilliidae,Globidrillia hemphillii,,433888,0,0,1,0,0
23520,mollusca,gastropoda,neogastropoda,drilliidae,Globidrillia smirna,,420312,0,0,0,1,0
21942,mollusca,gastropoda,neogastropoda,drilliidae,Hindsiclava alesidota,,436283,0,0,1,0,1
18343,mollusca,gastropoda,neogastropoda,drilliidae,Kylix halocydne,,434178,0,1,0,0,0
21945,mollusca,gastropoda,neogastropoda,drilliidae,Leptadrillia quisqualis,,434207,0,0,1,0,0
21946,mollusca,gastropoda,neogastropoda,drilliidae,Leptadrillia splendida,,434208,0,0,1,0,0
21947,mollusca,gastropoda,neogastropoda,drilliidae,Lissodrillia ebur,,872130,0,0,1,0,0
21948,mollusca,gastropoda,neogastropoda,drilliidae,Lissodrillia schroederi,,872136,0,0,1,0,0
18347,mollusca,gastropoda,neogastropoda,drilliidae,Lissodrillia simpsoni,,872137,0,1,0,1,0
23521,mollusca,gastropoda,neogastropoda,drilliidae,Lissodrillia verrillii,,872141,0,0,0,1,0
23522,mollusca,gastropoda,neogastropoda,drilliidae,Neodrillia albicoma,,872143,0,0,0,1,0
21950,mollusca,gastropoda,neogastropoda,drilliidae,Neodrillia cydia,,434464,0,0,1,1,0
21952,mollusca,gastropoda,neogastropoda,drilliidae,Pseudomelatoma penicillata,,436784,0,0,1,0,0
21953,mollusca,gastropoda,neogastropoda,drilliidae,Pseudomelatoma torosa,,436785,0,0,1,0,0
23523,mollusca,gastropoda,neogastropoda,drilliidae,Spirotropis centimata,,420314,0,0,0,1,0
21955,mollusca,gastropoda,neogastropoda,drilliidae,Spirotropis ephamilla,,434895,0,0,1,0,0
23524,mollusca,gastropoda,neogastropoda,drilliidae,Spirotropis lithocolleta,,420315,0,0,0,1,0
21956,mollusca,gastropoda,neogastropoda,drilliidae,Spirotropis stirophora,,434903,0,0,1,0,0
21957,mollusca,gastropoda,neogastropoda,drilliidae,Splendrillia moseri,,436906,0,0,1,0,0
23525,mollusca,gastropoda,neogastropoda,drilliidae,Syntomodrillia cookei,,872172,0,0,0,1,0
23526,mollusca,gastropoda,neogastropoda,drilliidae,Syntomodrillia lissotropis,,762265,0,0,0,1,0
21958,mollusca,gastropoda,neogastropoda,drilliidae,Syntomodrillia woodringi,,436919,0,0,1,1,0
21959,mollusca,gastropoda,neogastropoda,drilliidae,Viridrillia williami,,761935,0,0,1,0,0
21405,mollusca,gastropoda,littorinimorpha,elachisinidae,Elachisina floridana,,596622,0,0,1,0,0
17579,mollusca,gastropoda,littorinimorpha,elachisinidae,Elachisina globuloides,,139669,0,1,0,0,0
17580,mollusca,gastropoda,littorinimorpha,elachisinidae,Elachisina grippi,,580554,0,1,0,0,0
17273,mollusca,gastropoda,[unassigned] pulmonata,ellobiidae,Blauneria heteroclita,,420634,0,1,0,1,0
17274,mollusca,gastropoda,[unassigned] pulmonata,ellobiidae,Creedonia succinea,,420635,0,1,0,1,0
21227,mollusca,gastropoda,[unassigned] pulmonata,ellobiidae,Ellobium dominicense,,738064,0,0,1,0,0
17276,mollusca,gastropoda,[unassigned] pulmonata,ellobiidae,Laemodonta cubensis,,420637,0,1,1,1,0
17277,mollusca,gastropoda,[unassigned] pulmonata,ellobiidae,Leuconopsis novimundi,,420638,0,1,1,0,0
21228,mollusca,gastropoda,[unassigned] pulmonata,ellobiidae,Melampus bidentatus,,943458,0,0,1,0,1
17279,mollusca,gastropoda,[unassigned] pulmonata,ellobiidae,Melampus bullaoides,,420639,0,1,0,1,1
21229,mollusca,gastropoda,[unassigned] pulmonata,ellobiidae,Melampus coffea,,420640,0,0,1,1,1
21230,mollusca,gastropoda,[unassigned] pulmonata,ellobiidae,Melampus flavus,,764416,0,0,1,1,1
17281,mollusca,gastropoda,[unassigned] pulmonata,ellobiidae,Melampus floridanus,,160370,0,1,1,1,1
23291,mollusca,gastropoda,[unassigned] pulmonata,ellobiidae,Melampus monile,,420641,0,0,0,1,1
17282,mollusca,gastropoda,[unassigned] pulmonata,ellobiidae,Melampus morrisoni,,420642,0,1,1,1,0
17283,mollusca,gastropoda,[unassigned] pulmonata,ellobiidae,Melampus olivaceus,,575085,0,1,1,1,1
23292,mollusca,gastropoda,[unassigned] pulmonata,ellobiidae,Microtralia minuscula,,872567,0,0,0,1,0
17284,mollusca,gastropoda,[unassigned] pulmonata,ellobiidae,Microtralia occidentalis,,420643,0,1,1,1,0
23293,mollusca,gastropoda,[unassigned] pulmonata,ellobiidae,Microtralia ovulum,,533099,0,0,0,1,0
21235,mollusca,gastropoda,[unassigned] pulmonata,ellobiidae,Myosotella myosotis,,751160,0,0,1,0,1
17286,mollusca,gastropoda,[unassigned] pulmonata,ellobiidae,Pedipes angulatus,,575087,0,1,0,0,0
21236,mollusca,gastropoda,[unassigned] pulmonata,ellobiidae,Pedipes liratus,,575088,0,0,1,0,0
17287,mollusca,gastropoda,[unassigned] pulmonata,ellobiidae,Pedipes mirabilis,,420644,0,1,1,1,1
17288,mollusca,gastropoda,[unassigned] pulmonata,ellobiidae,Pedipes ovalis,,420645,0,1,1,1,0
17289,mollusca,gastropoda,[unassigned] pulmonata,ellobiidae,Pedipes unisulcatus,,575089,0,1,1,0,0
17290,mollusca,gastropoda,[unassigned] pulmonata,ellobiidae,Tralia ovula,,420646,0,1,1,0,0
17291,mollusca,gastropoda,[unassigned] pulmonata,ellobiidae,Trimusculus carinatus,,413975,0,1,1,0,0
17292,mollusca,gastropoda,[unassigned] pulmonata,ellobiidae,Trimusculus reticulatus,,414592,0,1,1,1,1
23760,mollusca,gastropoda,NA,eoacmaeidae,Eoacmaea pustulata,,458655,0,0,0,1,1
17136,mollusca,gastropoda,[unassigned] caenogastropoda,epitoniidae,Acirsa borealis,,524127,0,1,0,0,0
21097,mollusca,gastropoda,[unassigned] caenogastropoda,epitoniidae,Acirsa coarctata,,139693,0,0,1,0,0
17137,mollusca,gastropoda,[unassigned] caenogastropoda,epitoniidae,Alexania floridana,,419793,0,1,1,1,0
17138,mollusca,gastropoda,[unassigned] caenogastropoda,epitoniidae,Amaea mitchelli,,419794,0,1,1,1,0
17139,mollusca,gastropoda,[unassigned] caenogastropoda,epitoniidae,Amaea retifera,,224778,0,1,1,1,0
23243,mollusca,gastropoda,[unassigned] caenogastropoda,epitoniidae,Boreoscala blainei,,523705,0,0,0,1,0
23244,mollusca,gastropoda,[unassigned] caenogastropoda,epitoniidae,Boreoscala greenlandica,,523706,0,0,0,1,0
17142,mollusca,gastropoda,[unassigned] caenogastropoda,epitoniidae,Cirsotrema dalli,,419795,0,1,1,1,0
21099,mollusca,gastropoda,[unassigned] caenogastropoda,epitoniidae,Cirsotrema pilsbryi,,524512,0,0,1,0,0
21100,mollusca,gastropoda,[unassigned] caenogastropoda,epitoniidae,Cirsotrema pumiceum,,139698,0,0,1,0,0
17144,mollusca,gastropoda,[unassigned] caenogastropoda,epitoniidae,Couthouyella striatula,,160227,0,1,1,1,0
23245,mollusca,gastropoda,[unassigned] caenogastropoda,epitoniidae,Cycloscala echinaticosta,,419797,0,0,0,1,0
17145,mollusca,gastropoda,[unassigned] caenogastropoda,epitoniidae,Cylindriscala andrewsii,,160429,0,1,1,0,0
21102,mollusca,gastropoda,[unassigned] caenogastropoda,epitoniidae,Cylindriscala rosenbergi,,389521,0,0,1,1,0
21103,mollusca,gastropoda,[unassigned] caenogastropoda,epitoniidae,Depressiscala nitidella,,524933,0,0,1,0,0
17146,mollusca,gastropoda,[unassigned] caenogastropoda,epitoniidae,Epitonium albidum,,419803,0,1,1,1,0
17147,mollusca,gastropoda,[unassigned] caenogastropoda,epitoniidae,Epitonium angulatum,,160289,0,1,1,1,0
21105,mollusca,gastropoda,[unassigned] caenogastropoda,epitoniidae,Epitonium apiculatum,,524844,0,0,1,0,0
21107,mollusca,gastropoda,[unassigned] caenogastropoda,epitoniidae,Epitonium babylonia,,524848,0,0,1,0,0
21108,mollusca,gastropoda,[unassigned] caenogastropoda,epitoniidae,Epitonium bellastriatum,,523793,0,0,1,1,0
23246,mollusca,gastropoda,[unassigned] caenogastropoda,epitoniidae,Epitonium berryi,,524361,0,0,0,1,0
21109,mollusca,gastropoda,[unassigned] caenogastropoda,epitoniidae,Epitonium caamanoi,,524405,0,0,1,0,0
21110,mollusca,gastropoda,[unassigned] caenogastropoda,epitoniidae,Epitonium californicum,,524407,0,0,1,0,0
21111,mollusca,gastropoda,[unassigned] caenogastropoda,epitoniidae,Epitonium candeanum,,524571,0,0,1,0,0
21113,mollusca,gastropoda,[unassigned] caenogastropoda,epitoniidae,Epitonium candeanum marcoense,,524467,0,0,1,0,0
21115,mollusca,gastropoda,[unassigned] caenogastropoda,epitoniidae,Epitonium celesti,,525222,0,0,1,0,0
17156,mollusca,gastropoda,[unassigned] caenogastropoda,epitoniidae,Epitonium championi,,160291,0,1,1,1,0
17157,mollusca,gastropoda,[unassigned] caenogastropoda,epitoniidae,Epitonium cookeanum,,524190,0,1,0,0,0
21116,mollusca,gastropoda,[unassigned] caenogastropoda,epitoniidae,Epitonium crebricostatum,,525471,0,0,1,0,0
21117,mollusca,gastropoda,[unassigned] caenogastropoda,epitoniidae,Epitonium dallianum,,525070,0,0,1,0,0
17159,mollusca,gastropoda,[unassigned] caenogastropoda,epitoniidae,Epitonium denticulatum,,419807,0,1,1,1,0
23247,mollusca,gastropoda,[unassigned] caenogastropoda,epitoniidae,Epitonium eboreum,,523838,0,0,0,1,0
17160,mollusca,gastropoda,[unassigned] caenogastropoda,epitoniidae,Epitonium foliaceicosta,,419808,0,1,1,1,0
17161,mollusca,gastropoda,[unassigned] caenogastropoda,epitoniidae,Epitonium fractum,,419809,0,1,1,1,0
23248,mollusca,gastropoda,[unassigned] caenogastropoda,epitoniidae,Epitonium hindsii,,523876,0,0,0,1,0
21121,mollusca,gastropoda,[unassigned] caenogastropoda,epitoniidae,Epitonium humphreysii,,525131,0,0,1,0,0
21123,mollusca,gastropoda,[unassigned] caenogastropoda,epitoniidae,Epitonium indianorum,,524720,0,0,1,0,0
17166,mollusca,gastropoda,[unassigned] caenogastropoda,epitoniidae,Epitonium krebsii,,419811,0,1,1,1,0
17167,mollusca,gastropoda,[unassigned] caenogastropoda,epitoniidae,Epitonium lowei,,580773,0,1,0,0,0
17168,mollusca,gastropoda,[unassigned] caenogastropoda,epitoniidae,Epitonium matthewsae,,419812,0,1,1,1,0
21124,mollusca,gastropoda,[unassigned] caenogastropoda,epitoniidae,Epitonium multistriatum,,525159,0,0,1,0,0
21127,mollusca,gastropoda,[unassigned] caenogastropoda,epitoniidae,Epitonium nautlae,,525295,0,0,1,0,0
21128,mollusca,gastropoda,[unassigned] caenogastropoda,epitoniidae,Epitonium nitidella,,180949,0,0,1,1,0
21129,mollusca,gastropoda,[unassigned] caenogastropoda,epitoniidae,Epitonium novangliae,,524930,0,0,1,0,0
17173,mollusca,gastropoda,[unassigned] caenogastropoda,epitoniidae,Epitonium occidentale,,419813,0,1,1,1,0
17174,mollusca,gastropoda,[unassigned] caenogastropoda,epitoniidae,Epitonium phymanthi,,523951,0,1,0,0,0
23249,mollusca,gastropoda,[unassigned] caenogastropoda,epitoniidae,Epitonium polacia,,419814,0,0,0,1,0
17175,mollusca,gastropoda,[unassigned] caenogastropoda,epitoniidae,Epitonium politum,,524312,0,1,0,0,0
21132,mollusca,gastropoda,[unassigned] caenogastropoda,epitoniidae,Epitonium sawinae,,524529,0,0,1,0,1
21133,mollusca,gastropoda,[unassigned] caenogastropoda,epitoniidae,Epitonium scalare,,524458,0,0,1,0,0
23250,mollusca,gastropoda,[unassigned] caenogastropoda,epitoniidae,Epitonium sericifila,,419815,0,0,0,1,0
23251,mollusca,gastropoda,[unassigned] caenogastropoda,epitoniidae,Epitonium striatellum,,523982,0,0,0,1,0
21136,mollusca,gastropoda,[unassigned] caenogastropoda,epitoniidae,Epitonium striatissimum,,524963,0,0,1,0,0
21137,mollusca,gastropoda,[unassigned] caenogastropoda,epitoniidae,Epitonium tinctum,,524008,0,0,1,1,0
17179,mollusca,gastropoda,[unassigned] caenogastropoda,epitoniidae,Epitonium tollini,,419816,0,1,1,1,0
17180,mollusca,gastropoda,[unassigned] caenogastropoda,epitoniidae,Epitonium unifasciatum,,419817,0,1,1,1,0
21138,mollusca,gastropoda,[unassigned] caenogastropoda,epitoniidae,Epitonium venosum,,524018,0,0,1,1,0
23252,mollusca,gastropoda,[unassigned] caenogastropoda,epitoniidae,Gregorioiscala pachya,,139742,0,0,0,1,0
23253,mollusca,gastropoda,[unassigned] caenogastropoda,epitoniidae,Gyroscala lamellosa,,139744,0,0,0,1,0
23254,mollusca,gastropoda,[unassigned] caenogastropoda,epitoniidae,Gyroscala rupicola,,524035,0,0,0,1,0
23255,mollusca,gastropoda,[unassigned] caenogastropoda,epitoniidae,Gyroscala xenicima,,524037,0,0,0,1,0
21139,mollusca,gastropoda,[unassigned] caenogastropoda,epitoniidae,Janthina exigua,,459428,0,0,1,0,0
21140,mollusca,gastropoda,[unassigned] caenogastropoda,epitoniidae,Narrimania azelotes,,524356,0,0,1,0,0
17183,mollusca,gastropoda,[unassigned] caenogastropoda,epitoniidae,Opalia abbotti,,139749,0,1,0,1,0
17184,mollusca,gastropoda,[unassigned] caenogastropoda,epitoniidae,Opalia aurifila,,419821,0,1,0,1,0
17185,mollusca,gastropoda,[unassigned] caenogastropoda,epitoniidae,Opalia burryi,,419822,0,1,1,1,0
17186,mollusca,gastropoda,[unassigned] caenogastropoda,epitoniidae,Opalia crenata,,139750,0,1,1,1,0
21141,mollusca,gastropoda,[unassigned] caenogastropoda,epitoniidae,Opalia crenatoides,,524061,0,0,1,0,0
17187,mollusca,gastropoda,[unassigned] caenogastropoda,epitoniidae,Opalia eolis,,419823,0,1,1,1,0
17188,mollusca,gastropoda,[unassigned] caenogastropoda,epitoniidae,Opalia funiculata,,524065,0,1,1,1,0
17189,mollusca,gastropoda,[unassigned] caenogastropoda,epitoniidae,Opalia hotessieriana,,419824,0,1,1,1,0
17190,mollusca,gastropoda,[unassigned] caenogastropoda,epitoniidae,Opalia infrequens,,524071,0,1,0,0,0
17191,mollusca,gastropoda,[unassigned] caenogastropoda,epitoniidae,Opalia leeana,,160431,0,1,0,0,0
17192,mollusca,gastropoda,[unassigned] caenogastropoda,epitoniidae,Opalia montereyensis,,524080,0,1,0,0,0
23256,mollusca,gastropoda,[unassigned] caenogastropoda,epitoniidae,Opalia morchiana,,419825,0,0,0,1,0
17194,mollusca,gastropoda,[unassigned] caenogastropoda,epitoniidae,Opalia spongiosa,,524748,0,1,0,0,0
21142,mollusca,gastropoda,[unassigned] caenogastropoda,epitoniidae,Opalia wroblewskyi,,524761,0,0,1,0,1
21143,mollusca,gastropoda,[unassigned] caenogastropoda,epitoniidae,Opaliopsis canium,,524372,0,0,1,0,0
21146,mollusca,gastropoda,[unassigned] caenogastropoda,epitoniidae,Opaliopsis opalina,,524766,0,0,1,0,0
23257,mollusca,gastropoda,[unassigned] caenogastropoda,epitoniidae,Periapta pandion,,160445,0,0,0,1,0
21151,mollusca,gastropoda,[unassigned] caenogastropoda,epitoniidae,Sthenorytis pernobilis,,525350,0,0,1,0,0
18965,mollusca,gastropoda,nudibranchia,eubranchidae,Eubranchus conicla,,581841,0,1,0,0,0
18966,mollusca,gastropoda,nudibranchia,eubranchidae,Eubranchus steinbecki,,581843,0,1,0,0,0
18967,mollusca,gastropoda,nudibranchia,eubranchidae,Eubranchus tricolor,,139771,0,1,1,0,1
21406,mollusca,gastropoda,littorinimorpha,eulimidae,Aclis marguerita,,566494,0,0,1,0,0
21407,mollusca,gastropoda,littorinimorpha,eulimidae,Aclis tanneri,,566534,0,0,1,0,0
17582,mollusca,gastropoda,littorinimorpha,eulimidae,Amamibalcis comoxensis,,566538,0,1,0,0,0
17583,mollusca,gastropoda,littorinimorpha,eulimidae,Asterophila japonica,,536279,0,1,0,0,0
21408,mollusca,gastropoda,littorinimorpha,eulimidae,Asterophila rathbunasteri,,536280,0,0,1,1,0
21409,mollusca,gastropoda,littorinimorpha,eulimidae,Bathycrinicola fernandinae,,533070,0,0,1,0,0
23346,mollusca,gastropoda,littorinimorpha,eulimidae,Costaclis mizon,,139784,0,0,0,1,0
17584,mollusca,gastropoda,littorinimorpha,eulimidae,Enteroxenos parastichopoli,,536952,0,1,1,1,0
17585,mollusca,gastropoda,littorinimorpha,eulimidae,Entocolax ludwigii,,580778,0,1,0,0,0
17586,mollusca,gastropoda,littorinimorpha,eulimidae,Ersilia stancyki,,419834,0,1,1,1,0
17587,mollusca,gastropoda,littorinimorpha,eulimidae,Eulima alaskensis,,580779,0,1,0,0,0
17588,mollusca,gastropoda,littorinimorpha,eulimidae,Eulima almo,,566024,0,1,0,0,0
23347,mollusca,gastropoda,littorinimorpha,eulimidae,Eulima atypha,,565716,0,0,0,1,0
17589,mollusca,gastropoda,littorinimorpha,eulimidae,Eulima bifasciata,,419836,0,1,1,1,0
21411,mollusca,gastropoda,littorinimorpha,eulimidae,Eulima bilineata,,761640,0,0,1,0,0
17590,mollusca,gastropoda,littorinimorpha,eulimidae,Eulima compacta,,580781,0,1,0,0,0
21412,mollusca,gastropoda,littorinimorpha,eulimidae,Eulima elata,,565787,0,0,1,0,0
17591,mollusca,gastropoda,littorinimorpha,eulimidae,Eulima fulvocincta,,419837,0,1,0,1,0
23348,mollusca,gastropoda,littorinimorpha,eulimidae,Eulima fusus,,419838,0,0,0,1,0
21413,mollusca,gastropoda,littorinimorpha,eulimidae,Eulima hypsela,,533068,0,0,1,0,0
17592,mollusca,gastropoda,littorinimorpha,eulimidae,Eulima patula,,419839,0,1,0,1,0
23349,mollusca,gastropoda,littorinimorpha,eulimidae,Eulima perversa,,566278,0,0,0,1,0
17593,mollusca,gastropoda,littorinimorpha,eulimidae,Eulima raymondi,,580780,0,1,0,1,0
21414,mollusca,gastropoda,littorinimorpha,eulimidae,Eulima sarsi,,565930,0,0,1,0,0
17595,mollusca,gastropoda,littorinimorpha,eulimidae,Eulima thersites,,580782,0,1,0,0,0
23350,mollusca,gastropoda,littorinimorpha,eulimidae,Eulimostraca encalada,,419840,0,0,0,1,0
23351,mollusca,gastropoda,littorinimorpha,eulimidae,Eulimostraca indomatta,,532819,0,0,0,1,0
17596,mollusca,gastropoda,littorinimorpha,eulimidae,Eulimostraca subcarinata,,567185,0,1,1,0,0
21415,mollusca,gastropoda,littorinimorpha,eulimidae,Haliella abyssicola,,536988,0,0,1,0,0
21417,mollusca,gastropoda,littorinimorpha,eulimidae,Haliella stenostoma,,151636,0,0,1,0,0
23352,mollusca,gastropoda,littorinimorpha,eulimidae,Hemiliostraca auricincta,,566069,0,0,0,1,0
17598,mollusca,gastropoda,littorinimorpha,eulimidae,Hypermastus randolphi,,536324,0,1,0,0,0
23353,mollusca,gastropoda,littorinimorpha,eulimidae,Hypermastus rosa,,566088,0,0,0,1,0
21419,mollusca,gastropoda,littorinimorpha,eulimidae,Melanella abida,,533066,0,0,1,0,0
21420,mollusca,gastropoda,littorinimorpha,eulimidae,Melanella anachorea,,533058,0,0,1,0,0
21421,mollusca,gastropoda,littorinimorpha,eulimidae,Melanella callistemma,,533060,0,0,1,0,0
21422,mollusca,gastropoda,littorinimorpha,eulimidae,Melanella cinca,,533064,0,0,1,0,0
21423,mollusca,gastropoda,littorinimorpha,eulimidae,Melanella conica,,566298,0,0,1,1,0
17599,mollusca,gastropoda,littorinimorpha,eulimidae,Melanella conoidea,,419843,0,1,1,1,0
21424,mollusca,gastropoda,littorinimorpha,eulimidae,Melanella eburnea,,537003,0,0,1,1,0
17601,mollusca,gastropoda,littorinimorpha,eulimidae,Melanella eulimoides,,419844,0,1,0,1,0
